year,study_ID,year_of_collection ,continent ,country,latitude,longitude,hs1,hs,IS03,Order,host_species1,bees_type,host1,host,dm,dignostic_method,genus,Tryp_species1,Tryp_species2,total,cases,all_prevelence_,ID,infected,not_infected,p,WM,notes,all_type,all_type2,md,insec1,insec,sm,Column1,Column2
,"(Hassan et al., 2009)",,,Sudan,,,,,SDN,,,,,dogs,PCR,,,Leishmania_donovani,Leishmania_donovani,87,2,2.3,,https://parasitesandvectors.biomedcentral.com/articles/10.1186/1756-3305-2-26#Sec2,,,19534802,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Bray et al., 2007)",,,England,,,,,GBR,,,,,rodents,PCR,,,Trypanosoma spp.,Trypanosoma spp.,76,9,11.84210526,,https://www.cambridge.org/core/journals/parasitology/article/haemoparasites-of-common-shrews-sorex-araneus-in-northwest-england/1985158A853EB2743486614CB0EA4BE6,,,17288633,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Tadesse & Tsegaye, 2010)",,,Ethiopia,,,,,ETH,,,,, cattle ,buffy microscopy ,,,Trypanosoma_brucei,Trypanosoma_brucei,250,1,0.4,,https://link.springer.com/article/10.1007%2Fs11250-010-9632-0,,,20577803,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Tadesse & Tsegaye, 2010)",,,Ethiopia,,,,,ETH,,,,, cattle ,buffy microscopy ,,,Trypanosoma_congolense,Trypanosoma_congolense,250,4,1.6,,https://link.springer.com/article/10.1007%2Fs11250-010-9632-0,,,20577803,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Tadesse & Tsegaye, 2010)",,,Ethiopia,,,,,ETH,,,,, cattle ,buffy microscopy ,,,Trypanosoma_vivax,Trypanosoma_vivax,250,2,0.8,,https://link.springer.com/article/10.1007%2Fs11250-010-9632-0,,,20577803,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Mekuria et al., 2010)",,,Ethiopia,,,,,ETH,,,,,equids," buffy coat , smears, Giemsa-stained ",,,Trypanosoma_congolense,Trypanosoma_congolense,214,12.006,5.61,,https://www.researchgate.net/publication/259532494_A_Cross-Sectional_Study_of_Equine_Trypanosomosis_and_its_Vectors_in_Wolayta_Zone_Southern_Ethiopia,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Mekuria et al., 2010)",,,Ethiopia,,,,,ETH,,,,,equids," buffy coat , smears, Giemsa-stained ",,,Trypanosoma_vivax,Trypanosoma_vivax,214,6.003,2.81,,https://www.researchgate.net/publication/259532494_A_Cross-Sectional_Study_of_Equine_Trypanosomosis_and_its_Vectors_in_Wolayta_Zone_Southern_Ethiopia,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Fikru et al., 2015)",,,Ethiopia,,,,,ETH,,,,,camels," CATT, PCR, CATT/T.evansi, Giemsa stained ",,,Trypanosoma_evansi,Trypanosoma_evansi,399,30,7.518796992,,https://www.sciencedirect.com/science/article/pii/S0304401715001946,,,26071981,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Fikru et al., 2015)",,,Ethiopia,,,,,ETH,,,,,camels," CATT, PCR, CATT/T.evansi, Giemsa stained ",,,Trypanosoma_vivax,Trypanosoma_vivax,399,1,0.250626566,,https://www.sciencedirect.com/science/article/pii/S0304401715001946,,,26071981,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Kassa et al., 2011)",,,Ethiopia,,,,,ETH,,,,,camels,microscopic ,,,Trypanosoma_spp.,Trypanosoma_spp.,383,17,4.4,,https://www.researchgate.net/publication/215868500_Prevalence_of_camel_trypanosomosis_and_its_vectors_in_Fentale_South_East_Shoa_Zone_Ethiopia,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Abebe & Wolde, 2010)",Africa,,Ethiopia,,,,,ETH,,,,,equids,buffy coat and Giemsa-stained smears,,,Trypanosoma_brucei,Trypanosoma_brucei,334,6.006,1.798203593,,,,,20143093,zero cases among tested mules,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Abebe & Wolde, 2010)",Africa,,Ethiopia,,,,,ETH,,,,,equids,buffy coat and Giemsa-stained smears,,,Trypanosoma_congolense,Trypanosoma_congolense,334,11.004,3.294610778,,,,,20143093,zero cases among tested mules,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Abebe & Wolde, 2010)",Africa,,Ethiopia,,,,,ETH,,,,,equids,buffy coat and Giemsa-stained smears,,,Trypanosoma_vivax,Trypanosoma_vivax,334,4.0005,1.197754491,,,,,20143093,zero cases among tested mules,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Cherenet et al., 2006)",,,Ethiopia,,,,,ETH,,,,,cattle, NA ,,,Trypanosoma_congolense,Trypanosoma_congolense,120,36,30,,https://www.sciencedirect.com/science/article/pii/S0304401706002354?via=ihub,,,16675127,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Cherenet et al., 2006)",,,Ethiopia,,,,,ETH,,,,,cattle, NA ,,,Trypanosoma_brucei,Trypanosoma_brucei,120,9,7.5,,https://www.sciencedirect.com/science/article/pii/S0304401706002354?via=ihub,,,16675127,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Cherenet et al., 2006)",,,Ethiopia,,,,,ETH,,,,,cattle, NA ,,,Trypanosoma_vivax,Trypanosoma_vivax,120,90,75,,https://www.sciencedirect.com/science/article/pii/S0304401706002354?via=ihub,,,16675127,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Bekele & Nasir, 2011)",,,Ethiopia,,,,,ETH,,,,,cattle,buffy coat and thin blood smears,,,Trypanosoma_congolense,Trypanosoma_congolense,384,24,6.25,,https://www.researchgate.net/publication/230646938_Prevalence_and_host_related_risk_factors_of_bovine_trypanosomosis_in_Hawagelan_district_West_Wellega_zone_Western_Ethiopia,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Bekele & Nasir, 2011)",,,Ethiopia,,,,,ETH,,,,,cattle,buffy coat and thin blood smears,,,Trypanosoma_brucei,Trypanosoma_brucei,384,2,0.520833333,,https://www.researchgate.net/publication/230646938_Prevalence_and_host_related_risk_factors_of_bovine_trypanosomosis_in_Hawagelan_district_West_Wellega_zone_Western_Ethiopia,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Bekele & Nasir, 2011)",,,Ethiopia,,,,,ETH,,,,,cattle,buffy coat and thin blood smears,,,Trypanosoma_vivax,Trypanosoma_vivax,384,7,1.822916667,,https://www.researchgate.net/publication/230646938_Prevalence_and_host_related_risk_factors_of_bovine_trypanosomosis_in_Hawagelan_district_West_Wellega_zone_Western_Ethiopia,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Bitew et al., 2011)",,,Ethiopia,,,,,ETH,,,,, cattle, buffy coat  ,,,Trypanosoma_congolense,Trypanosoma_congolense,300,19,6.333333333,,https://www.researchgate.net/publication/255728764_Prevalence_of_bovine_trypanosomosis_in_selected_areas_of_Jabi_Tehenan_district_West_Gojam_of_Amhara_regional_state_Northwestern_Ethiopia,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Bitew et al., 2011)",,,Ethiopia,,,,,ETH,,,,, cattle, buffy coat  ,,,Trypanosoma_vivax,Trypanosoma_vivax,300,15,5,,https://www.researchgate.net/publication/255728764_Prevalence_of_bovine_trypanosomosis_in_selected_areas_of_Jabi_Tehenan_district_West_Gojam_of_Amhara_regional_state_Northwestern_Ethiopia,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Lemma et al., 2017)",,,Ethiopia,,,,,ETH,,,,, rodents," smears, polymerase chain reaction, microscopy, PCR ",,,Leishmania_spp.,Leishmania_spp.,87,11,12.64367816,,https://www.sciencedirect.com/science/article/pii/S1995764516306988?via%3Dihub,,,NA,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Kenubih et al., 2015)",,,Ethiopia,,,,,ETH,,,,,animals," direct agglutination test, DAT ",,,Leishmania_donovani,Leishmania_donovani,203,62,30.5,,https://onlinelibrary.wiley.com/doi/full/10.1111/tmi.12418,,,25327874,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Gari et al., 2010)",,,Ethiopia,,,,,ETH,,,,,equids,aver two PCRs,,, Trypanosoma_evansi, Trypanosoma_evansi,237,100,42.19409283,,https://link.springer.com/article/10.1007/s11250-010-9615-1,,,20526860,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Tafese et al., 2012)",,,Ethiopia,,,,,ETH,,,,, cattle, buffy coat  ,,,Trypanosoma_congolense,Trypanosoma_congolense,386,28.197,7.3,,https://ojvr.org/index.php/ojvr/article/view/385/435,,,23327311,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Tafese et al., 2012)",,,Ethiopia,,,,,ETH,,,,, cattle, buffy coat  ,,,Trypanosoma_vivax,Trypanosoma_vivax,386,10.608,2.75,,https://ojvr.org/index.php/ojvr/article/view/385/435,,,23327311,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Keck & Dereuer, 2003)",,,france,,,,,FRA,,,,,dogs,IFAT,,,Leishmania _spp. ,Leishmania _spp. ,259,35,13.51351351,,https://www.researchgate.net/publication/259459716_Epidemiology_of_canine_leishmaniasis_by_cross-sectional_study_in_the_French_focus_of_Cevennes#fullTextFileContent,,,NA,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Medkour et al., 2019)",,,French Guiana,,,,,GUF,,,,,bats," qPCR, polymerase chain reaction, PCR, ITS2 ",,, Leishmania_infantum , Leishmania_infantum ,92,1,1.086956522,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6602241/,,,31216270,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Medkour et al., 2019)",,,French Guiana,,,,,GUF,,,,,dogs," qPCR, polymerase chain reaction, PCR, ITS2 ",,, Leishmania_infantum , Leishmania_infantum ,179,3,1.675977654,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6602241/,,,31216270,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Maganga et al., 2017)",,,Gabon,,,,,GAB,,,,,cattle,PCR ,,,Trypanosoma spp.,Trypanosoma spp.,224,72,32.14,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5780766/,,,28145221,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Faye et al., 2001)",,,Gambia,,,,,GMB,,,,,equids,PCR,,,Trypanosoma_spp.,Trypanosoma_spp.,119,72,60.5,,https://www.sciencedirect.com/science/article/pii/S0304401701005039?via%3Dihub,,,11587839,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Mattioli et al., 2001)",,,Gambia,,,,,GMB,,,,, cattle , ELISA,,,Trypanosoma_spp.,Trypanosoma_spp.,199,109,54.77386935,,https://pubmed.ncbi.nlm.nih.gov/11163695/,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Herrera et al., 2015)",,,Georgia,,,,,GEO,,,,, rodents," discrete typing units, DTUs, cultures, PCR ",,,Trypanosoma_cruzi,Trypanosoma_cruzi,59,45,76,,https://parasitesandvectors.biomedcentral.com/articles/10.1186/s13071-015-0730-8,,,25890064,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Yabsley & Noblet, 2002)",,,Georgia,,,,,GEO,,,,,animals," IFAT, IFA ",,,Trypanosoma_cruzi,Trypanosoma_cruzi,221,104,47.05882353,,https://watermark.silverchair.com/0090-3558-38_1_75.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAArYwggKyBgkqhkiG9w0BBwagggKjMIICnwIBADCCApgGCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMX9hPLiX-fbgjrTShAgEQgIICaepA6lS_5dcRZDQuCFAO57rO7jCrSfAV9PY0HssvJSyb1qH0DeeQ8782JRHD30jSCJwGriwox4LLaDjh5Y9tL9j1R-AAa8DgJ0KVEAHFm1yuQxzG0NkqhJZnFLsdYPJw_MfbYU-TY0IUkeQBqTyK9n2qI1AY1PKSSZFwACA0liCGG8G4N1E4nDvYaSps-De4yJR3OyPkEdGIMzbvH9bAhwta0BDgvOumz7-mYRWuuT8TM3Sm8w3dy7Kltn4IiD06m2MK7530Si-Ss3AwHpiQQ0nHAapASXroRJv-ny5S0SVDFQLZMwFPYbKvEwPMXI8C4WENLPaxZ0WcC_yzKbxAx7DXJ_ivuTiM_7ktOqVB6AW857ZYOF8nQPPdDWKuLBVJWWJmsmcU3FB22I6ulMyATTpYA-4B3ebTOBMvPUg-UCNV6VTtawVGXr8GMkUuNHyoeyqqObmNPITdwdOKBVO0yukkjnzBQUMISjPE2UgHViYLI6T1PiHNsqobIgplzR6-irsLSZpPLOebgja1V07XZtLe_QbyJn8uIKplpaFjq1ZINUV7uI3mnGd9g00ICsq7uDmJ3oQRdtS1j5iWucbHXzGy4s-7D50KDTfX_J542NdjEG5GlO3AsKL01csRV6JBJO7msTLVTBz3vd8mIHvoIHuGIh15C0IInnB5UMhFKH67FheefhWwHxYCpEfzItU5E1Q_oY438bsBQU-QEoGBhQdvn6esoVEI-Olq0sqlzK8zN0lXWnN8nKcGdr_A300VTNMWqmiWnlha9_8a8yre79lsqFzbCbJn893bT_ttcgdOK1tbj_TcF-Nd,,,11838232,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(nan et al., 2010)",,,Germany,,,,,DEU,,,,,dogs, PCR ,,,Leishmania_infantum,Leishmania_infantum,331,40.382,12.2,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2857866/,,,20377872,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Leontides et al., 2002)",,,Greece,,,,,GRC,,,,,dogs," IFAT,  polymerase chain reaction, PCR ",,,Leishmania _spp. ,Leishmania _spp. ,73,46,63.01369863,,,,,12383622,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Hofmann et al., 2019)",,,Greece,,,,,GRC,,,,, dogs , PCR ,,,Leishmania_infantum,Leishmania_infantum,103,26,25.2,,https://link.springer.com/article/10.1007/s00436-019-06284-z,,,30868293,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Diakou et al., 2009)",,,Greece,,,,,GRC,,,,,cats, enzyme-linked immunosorbent assay ,,,Leishmania _spp. ,Leishmania _spp. ,284,11,3.87,,https://www.sciencedirect.com/science/article/pii/S1098612X0900031X,,,19254858,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Giannakopoulos et al., 2017)",,,Greece,,,,,GRC,,,,,cats," nested PCR, PCR, ITS1 ",,,Leishmania_infantum,Leishmania_infantum,150,20,13.3,,https://www.researchgate.net/publication/322878812_Molecular_investigation_and_geographical_distribution_of_Leishmania_spp_infection_in_stray_and_owned_cats_Felis_catus_in_Thessaly_central_Greece#fullTextFileContent,,,NA,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Tsakmakidis et al., 2017)",Europe,,Greece,,,,,GRC,,,,, rodents,PCR ,,,Leishmania_spp.,Leishmania_spp.,97,18,18.56,,https://onlinelibrary.wiley.com/doi/full/10.1111/tmi.12982,,,28986939,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(von Dohlen et al., 2018)",,,Grenada,,,,,GRD,,,,,rates,serological ,,,Leishmania_spp.,Leishmania_spp.,146,34,23.29,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6200568/,,,30410240,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Bustamante et al., 2014)",,,Guatemala,,,,,GTM,,,,,dogs, NA ,,,Trypanosoma_cruzi,Trypanosoma_cruzi,80,30,37,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0104599#s4,,,25170955,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(nan et al., 2018)",,,"Guinea, India",,,,,GIN,,,,,animals," nested PCR, card agglutination test , CATT, polymerase chain reaction, PCR ",,, Trypanosoma_evansi, Trypanosoma_evansi,35,2,5.7,,https://www.researchgate.net/publication/312928541_Conventional_and_molecular_diagnosis_of_haemo-protozoan_infectionsin_cattle_and_equids_from_Republic_of_Guinea_and_India,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(nan et al., 2018)",,,"Guinea, India",,,,,IND,,,,,animals," nested PCR, card agglutination test , CATT, polymerase chain reaction, PCR ",,, Trypanosoma_evansi, Trypanosoma_evansi,35,2,5.7,,https://www.researchgate.net/publication/312928541_Conventional_and_molecular_diagnosis_of_haemo-protozoan_infectionsin_cattle_and_equids_from_Republic_of_Guinea_and_India,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Tanczos et al., 2012)",,,Hungary,,,,,HUN,,,,,dogs," indirect fluorescent antibody test, PCR ",,,Leishmania_infantum,Leishmania_infantum,20,1,5,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3398396/,,,22607079,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Nair et al., 2011)",,,India,,,,,IND,,,,,cattle,PCR,,,Trypanosoma_evansi,Trypanosoma_evansi,150,52,34.67,,https://pubmed.ncbi.nlm.nih.gov/21602771/,,,21602771,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Singh et al., 2004)",,,India,,,,,IND,,,,,camels,PCR,,, Trypanosoma_evansi, Trypanosoma_evansi,217,37,17.05,,https://www.sciencedirect.com/science/article/pii/S0304401704003668?via%3Dihub,,,15567041,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Sharma et al., 2011)",,,india,,,,,IND,,,,,dogs, NA ,,, Trypanosoma_evansi, Trypanosoma_evansi,103,4,3.8,,https://www.researchgate.net/publication/232724723_Incidence_of_haemoprotozoan_infection_in_canines_in_and_around_Mathura,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Sumbria et al., 2017)",,,India,,,,,IND,,,,,equids," enzyme-linked immunosorbent assay, ELISA, card agglutination test , CATT ",,, Trypanosoma_evansi, Trypanosoma_evansi,319,9,2.821316614,,https://doc.oie.int/seam/resource/directMedia/7xyZadmqoKGmKiYubac1zOt2UhDE537p;jsessionid=319c435065672a58f3acff0a6887?binaryFileId=16125&cid=2841,,,30160686,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Sumbria et al., 2014)",,,India,,,,,IND,,,,,equids,PCR,,, Trypanosoma_evansi, Trypanosoma_evansi,169,3,1.775147929,,https://www.researchgate.net/publication/323529044_Antibody_occurrence_of_Anti-Toxoplasma_gondii_Leishmania_sp_and_Ehrlichia_canis_in_dogs_in_Bahia_State,,,24931285,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Nurcahyo et al., 2019)",,,Indonesia,,,,,IDN,,,,,equids," smears, CATT ",,, Trypanosoma_evansi, Trypanosoma_evansi,211,28,13.27014218,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6584862/,,,31327899,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Fallah et al., 2006)",,,Iran,,,,,IRN,,,,,animals," direct agglutination test,",,,Leishmania_infantum,Leishmania_infantum,1568,222,14.15816327,,https://www.sciencedirect.com/science/article/pii/S0304401705000506?via%3Dihub,,,NA,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Akhtardanesh et al., 2017)",,,Iran,,,,,IRN,,,,,cats,"enzyme-linked immunosorbent assay (ELISA)	and PCR",,,Leishmania infantum ,Leishmania infantum ,60,10.02,16.7,,https://www.jvbd.org/temp/JVectorBorneDis54196-7409815_203458.pdf,,,28352052,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Sazm and  et al., 2016)",,,Iran,,,,,IRN,,,,,camels," smears, microscopy, PCR, Giemsa-stained ",,, Trypanosoma_evansi, Trypanosoma_evansi,200,1,0.5,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5251186/,,,28127369,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Bamorovat et al., 2014)",,,Iran,,,,,IRN,,,,,dogs,(DAT) and (PCR),,,Leishmania_infantum,Leishmania_infantum,80,9,11.25,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4316565/,,,25678918,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Abbaszadeh Afshar et al., 2018)",Asia,,Iran,,,,,IRN,,,,,dogs,direct agglutination test (DAT),,,Leishmania_infantum,Leishmania_infantum,165,13,7.9,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6019586/,,,29963087,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Akhavan et al., 2010)",,,Iran,,,,,IRN,,,,,rodents,nested PCR and then confirmed using PCR-RFLP ,,,Leishmania_turanica,Leishmania_turanica,58,34,58.6,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3468974/,,,NA,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Davami et al., 2014)",,,Iran,,,,,IRN,,,,,rodents,PCR,,,Leishmania_major,Leishmania_major,55,8,14.55,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4478425/#!po=34.3750,,,26114127,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Mirzaei et al., 2011)",,,Iran,,,,,IRN,,,,,rodents," microscopic, PCR, ITS2 ",,,Leishmania_infantum,Leishmania_infantum,227,133,58.59030837,,https://www.sciencedirect.com/science/article/pii/S0014489411002712?via%3Dihub,,,NA,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Palangar et al., 2017)",,,Iran,,,,,IRN,,,,,rodents,PCR,,,Leishmania_major,Leishmania_major,108,3,2.777777778,,https://pdfs.semanticscholar.org/3965/2f52dda45e579e78477e1b53c90c7be61eb0.pdf?_ga=2.47970976.607513073.1607770349-78711158.1607102746,,,NA,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Amiri Ghannat Saman et al., 2019)",,,Iran,,,,,IRN,,,,,flies,PCR-RFLP and (PCR-ITS1),,,Leishmania_major,Leishmania_major,100,2,2,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6734542/,,,31517113,,2,Leishmania_spp.,dixenous_spp.,insects,1,sys,,
,"(Jafari et al., 2013)",,,Iran,,,,,IRN,,,,,flies, PCR ,,,Leishmania_braziliensis,Leishmania_braziliensis,260,30,11.54,,https://reader.elsevier.com/reader/sd/pii/S1995764513601406?token=F4BFE7879235C77341A730E4229D7B85B205191477FB31111E0DD355E973EA6FC5A505A4B8A39330B7538BD9F3630BF9,,,23870468,,2,Leishmania_spp.,dixenous_spp.,insects,1,sys,,
,"(Gavgani et al., 2002)",,,Iran,,,,,IRN,,,,,dogs, direct agglutination test ,,,Leishmania_infantum,Leishmania_infantum,199,42.984,21.6,,http://www.ajtmh.org/docserver/fulltext/14761645/67/5/12479553.pdf?expires=1607272396&id=id&accname=guest&checksum=DFE9B76523031B022BCF45AE5C3380C7,,,12479553,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Ghaemi et al., 2019)",,,Iran,,,,,IRN,,,,,animals, PCR ,,,Trypanosoma_evansi,Trypanosoma_evansi,152,10,6.58,,https://reader.elsevier.com/reader/sd/pii/S0167587718309085?token=541CDD7BC6BF1DBD44BAC614FD580817CA6B39344C2A07BA6E1594D17A1DF2155D95FAA3A1C6534F331E4C752E103EB6,,,31097124,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Ghaemi et al., 2019)",,,Iran,,,,,IRN,,,,,animals, PCR ,,, Trypanosoma_evansi, Trypanosoma_evansi,152,10,6.578947368,,https://www.sciencedirect.com/science/article/pii/S0167587718309085?via%3Dihub,,,31097124,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Borji et al., 2009)",,,Iran,,,,,IRN,,,,,camels, NA ,,, Trypanosoma_evansi, Trypanosoma_evansi,262,1.5196,0.58,,https://www.researchgate.net/publication/289757807_Epidemiological_study_on_haemoparasites_of_dromedary_Camelus_dromedarius_in_Iran,,,NA,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Rassi et al., 2007)",,,Iran,,,,,IRN,,,,,animals," nested PCR, PCR ",,,Leishmania_infantum,Leishmania_infantum,20,6,30,,https://jad.tums.ac.ir/index.php/jad/article/view/7,,,NA,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Sharbatkhori et al., 2014)",,,Iran,,,,,IRN,,,,,flies," nested PCR, PCR ",,,Leishmania_spp.,Leishmania_spp.,206,26,12.62,,http://www.mrcindia.org/journal/issues/511016.pdf,,,24717197,,2,Leishmania_spp.,dixenous_spp.,insects,1,sys,,
,"(Maia et al., 2015)",,,Portugal,,,,,PRT,,,,,animals, NA ,,,Leishmania_infantum,Leishmania_infantum,271,10,3.7,,https://www.sciencedirect.com/science/article/pii/S1383576914001524?via%3Dihub,,,25463307,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Berger et al., 2014)",,,Israel,,,,,ISR,,,,,flies,PCR ITS1 and PCR,,,Leishmania_major,Leishmania_major,56,17,30.4,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4117264/#!po=23.9130,,,NA,,2,Leishmania_spp.,dixenous_spp.,insects,1,sys,,
,"(Berger et al., 2014)",,,Israel,,,,,ISR,,,,,rodents,PCR ITS1 and PCR,,,Leishmania_major,Leishmania_major,192,11,8.7,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4117264/#!po=23.9130,,,NA,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Berger et al., 2014)",,,Israel,,,,,ISR,,,,,rodents,PCR ITS1 and PCR,,,Leishmania_major,Leishmania_major,192,6,3.13,,https://www.researchgate.net/publication/264392394_Zoonotic_Disease_in_a_Peripheral_Population_Persistence_and_Transmission_of_Leishmania_major_in_a_Putative_Sink-Source_System_in_the_Negev_Highlands_Israel,,,NA,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
,"(Berger et al., 2014)",,,Israel,,,,,ISR,,,,,flies,PCR ITS1 and PCR,,,Leishmania_major,Leishmania_major,370,139,37.57,,https://www.researchgate.net/publication/264392394_Zoonotic_Disease_in_a_Peripheral_Population_Persistence_and_Transmission_of_Leishmania_major_in_a_Putative_Sink-Source_System_in_the_Negev_Highlands_Israel,,,NA,,2,Leishmania_spp.,dixenous_spp.,insects,1,sys,,
,"(Rossi et al., 2008)",,,Italy,,,,,ITA,,,,,flies," microscopy, PCR ",,,Leishmania_spp.,Leishmania_spp.,127,60,47.24,,https://www.sciencedirect.com/science/article/pii/S0001706X07002549?via%3Dihub,,,NA,,2,Leishmania_spp.,dixenous_spp.,insects,1,sys,,
,"(Manzillo et al., 2018)",,,Italy,,,,,ITA,,,,,dogs,PCR,,,Leishmania_infantum,Leishmania_infantum,242,131.406,54.3,,https://bmcvetres.biomedcentral.com/articles/10.1186/s12917-018-1606-x#Sec2,,,30231901,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,sys,,
